Product ID,Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Payment Method,Rating,Reviews
P2925,12925,2024-08-13,Beauty Products,IT Cosmetics CC+ Cream,1,4361.22,4361.22,PayPal,2,Below average. Several issues that make it hard to recommend to others.
P2926,12926,2024-06-06,Electronics,Google Pixel 8 Pro,1,102558.37,102558.37,Credit Card,4,Excellent product that does the job well. Only minor complaints.
P2927,12927,2024-11-03,Sports,Apple Watch Series 9,3,42982.25,128946.75,Apple Pay,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P2928,12928,2024-07-11,Clothing,Nike Tech Fleece Joggers,3,10814.19,32442.57,Debit Card,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P2929,12929,2024-08-27,Books,The Great Gatsby by F. Scott Fitzgerald,2,970.49,1940.98,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P2930,12930,2024-04-23,Sports,Under Armour HOVR Sonic 5,2,11098.71,22197.42,Debit Card,3,"Mixed feelings about this. Some features are good, others could use improvement."
P2931,12931,2024-12-10,Electronics,MacBook Pro 14 M3,1,198206.36,198206.36,Credit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P2932,12932,2024-07-13,Home Appliances,Lodge Cast Iron Skillet,1,2466.09,2466.09,Google Pay,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P2933,12933,2024-06-20,Sports,On Cloud 5,1,14409.15,14409.15,Credit Card,4,Excellent product that does the job well. Only minor complaints.
P2934,12934,2024-11-09,Clothing,H&M Linen Blend Shirt,3,3025.41,9076.23,Debit Card,4,Excellent product that does the job well. Only minor complaints.
P2935,12935,2024-02-16,Sports,Theragun Prime Percussive Device,3,29013.01,87039.03,PayPal,0,Do not waste your money. This is the worst product I have ever purchased.
P2936,12936,2024-10-22,Electronics,Dyson V11 Vacuum,1,50334.73,50334.73,Credit Card,2,Disappointing quality for the price. Expected much better based on the description.
P2937,12937,2024-02-21,Clothing,Everlane The Weekender Bag,4,11555.83,46223.32,PayPal,1,Frustrating experience from start to finish. The product simply doesn't work.
P2938,12938,2024-02-01,Clothing,Nike Air Force 1 Sneakers,4,12187.63,48750.52,Debit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P2939,12939,2024-12-14,Books,Atomic Habits by James Clear,1,1217.12,1217.12,Credit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2940,12940,2024-01-21,Electronics,Amazon Echo Dot 5th Gen,1,4960.69,4960.69,Google Pay,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P2941,12941,2024-08-21,Clothing,Re/Done Classic Stretch Jeans,3,18880.12,56640.36,Debit Card,3,It's an okay product. Does the basics but nothing extraordinary. Decent for the price.
P2942,12942,2024-10-01,Beauty Products,Heritage Store Rosewater Facial Spray,1,990.45,990.45,Credit Card,0,Unbelievably bad. The product arrived broken and nobody would help me resolve it.
P2943,12943,2024-03-21,Beauty Products,Ilia Limitless Lash Mascara,2,2721.17,5442.34,PayPal,4,Works great and looks good too. Very pleased with this purchase overall.
P2944,12944,2024-12-22,Electronics,Dyson V15 Detect Vacuum,2,76628.21,153256.42,PayPal,2,Not worth the money. The product feels cheap and doesn't perform as advertised.
P2945,12945,2024-11-13,Beauty Products,Fenty Beauty Pro Filt'r Foundation,1,3602.38,3602.38,Google Pay,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P2946,12946,2024-04-04,Beauty Products,Tower 28 SOS Rescue Facial Spray,1,2020.73,2020.73,PayPal,0,A total failure. I had to throw it away after one use. Absolutely unacceptable.
P2947,12947,2024-03-09,Clothing,Aritzia Super Puff Shorty,1,24640.14,24640.14,Credit Card,4,Great product with excellent features. Just a few small things keep it from being perfect.
P2948,12948,2024-10-11,Sports,Garmin inReach Mini 2,2,40797.86,81595.72,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P2949,12949,2024-11-10,Home Appliances,Breville Smart Oven Air,1,40277.36,40277.36,Debit Card,5,Life-changing product! I can't imagine going back to anything else now.
P2950,12950,2024-01-03,Home Appliances,Philips Airfryer XXL,5,34813.16,174065.80,Credit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2951,12951,2024-12-19,Beauty Products,Kosas Cloud Set Powder,1,3556.25,3556.25,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P2952,12952,2024-10-15,Electronics,iPhone 15 Pro Max,1,161425.21,161425.21,Credit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P2953,12953,2024-11-23,Books,The Great Gatsby by F. Scott Fitzgerald,1,981.38,981.38,PayPal,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P2954,12954,2024-10-27,Beauty Products,Augustinus Bader The Rich Cream,3,28966.73,86900.19,Credit Card,3,"Mixed feelings about this. Some features are good, others could use improvement."
P2955,12955,2024-12-27,Clothing,Carhartt Duck Vest,3,8181.21,24543.63,Google Pay,5,Top-notch quality and performance. This has become an essential part of my daily life.
P2956,12956,2024-12-19,Beauty Products,Kosas Cloud Set Powder,5,3437.39,17186.95,Debit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P2957,12957,2024-06-07,Home Appliances,Ninja Foodi 10-in-1 XL,1,24210.43,24210.43,PayPal,2,Not satisfied with this purchase. The quality is noticeably lacking.
P2958,12958,2024-11-17,Beauty Products,Charlotte Tilbury Pillow Talk Lipstick,1,3303.29,3303.29,Debit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P2959,12959,2024-11-28,Home Appliances,LEVOIT Core 300 Air Purifier,1,9633.00,9633.00,Credit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2960,12960,2024-06-06,Beauty Products,Olaplex No. 3 Hair Perfector,2,2727.86,5455.72,PayPal,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P2961,12961,2024-12-19,Beauty Products,Charlotte Tilbury Pillow Talk Lipstick,1,3469.84,3469.84,PayPal,4,Very satisfied customer. The product is well-designed and performs reliably.
P2962,12962,2024-12-20,Home Appliances,Philips Airfryer XXL,2,35396.77,70793.54,Google Pay,5,Top-notch quality and performance. This has become an essential part of my daily life.
P2963,12963,2024-11-24,Beauty Products,Fresh Sugar Lip Treatment,3,2375.63,7126.89,Google Pay,4,High quality and durable. Would buy again without hesitation.
P2964,12964,2024-07-06,Books,The Woman in Me by Britney Spears,4,1683.29,6733.16,Credit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P2965,12965,2024-08-02,Sports,Garmin inReach Mini 2,4,40636.11,162544.44,Credit Card,2,Below average. Several issues that make it hard to recommend to others.
P2966,12966,2024-05-20,Sports,On Cloudrunning Shoes,2,15418.16,30836.32,Credit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P2967,12967,2024-06-01,Electronics,iPhone 14 Pro,4,128260.09,513040.36,Credit Card,3,It's fine. Does what it's supposed to do without any standout features.
P2968,12968,2024-12-05,Electronics,Amazon Echo Show 8,5,14725.63,73628.15,Credit Card,2,Regret this purchase. The quality doesn't match the price tag at all.
P2969,12969,2024-11-19,Electronics,Kindle Paperwhite,1,14558.68,14558.68,Credit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P2970,12970,2024-08-05,Sports,Hydro Flask Standard Mouth Bottle,1,3197.85,3197.85,Credit Card,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P2971,12971,2024-11-13,Books,Atomic Habits by James Clear,1,1210.41,1210.41,PayPal,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P2972,12972,2024-05-23,Home Appliances,Cuisinart Air Fryer Toaster Oven,1,17559.17,17559.17,Debit Card,2,Disappointing quality for the price. Expected much better based on the description.
P2973,12973,2024-09-16,Beauty Products,NARS Radiant Creamy Concealer,1,3274.68,3274.68,Debit Card,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P2974,12974,2024-09-20,Beauty Products,La Roche-Posay Cicaplast Baume,1,1734.38,1734.38,Google Pay,1,Terrible product. Broke almost immediately and the quality is shockingly bad.
P2975,12975,2024-10-28,Books,The Seven Year Slip by Ashley Poston,1,1065.91,1065.91,Credit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P2976,12976,2024-04-01,Beauty Products,Glossier Cloud Paint,2,1979.14,3958.28,Google Pay,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P2977,12977,2024-12-05,Clothing,L.L.Bean Wicked Good Slippers,3,5812.72,17438.16,Credit Card,2,Regret this purchase. The quality doesn't match the price tag at all.
P2978,12978,2024-08-04,Home Appliances,Samsung Bespoke Refrigerator,1,297977.17,297977.17,Credit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P2979,12979,2024-05-13,Electronics,Anker 737 Power Bank,1,10897.52,10897.52,Apple Pay,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P2980,12980,2024-02-12,Electronics,JBL Charge 5 Speaker,1,17455.54,17455.54,Credit Card,2,Not worth the money. The product feels cheap and doesn't perform as advertised.
P2981,12981,2024-12-05,Books,The Invisible Life of Addie LaRue by V.E. Schwab,3,1004.51,3013.53,Credit Card,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P2982,12982,2024-09-17,Sports,Nike Alphafly 2,1,28420.98,28420.98,Credit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P2983,12983,2024-11-28,Books,Dune by Frank Herbert,1,1286.02,1286.02,Google Pay,4,Good value for money. The product is well-made and serves its purpose perfectly.
P2984,12984,2024-08-01,Beauty Products,Clinique Moisture Surge,2,4198.68,8397.36,PayPal,2,Subpar performance and build quality. I've had much better products in this category.
P2985,12985,2024-12-01,Beauty Products,Sol de Janeiro Bum Bum Cream,1,4375.83,4375.83,Credit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P2986,12986,2024-09-23,Sports,REI Co-op Trailbreak 30 Backpack,3,8217.71,24653.13,Debit Card,4,Really happy with this. Does exactly what it says and the quality is very good.
P2987,12987,2024-12-06,Sports,Under Armour Sportstyle Shorts,2,3401.73,6803.46,Debit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P2988,12988,2024-01-27,Electronics,Kindle Paperwhite Signature,2,18734.46,37468.92,Credit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2989,12989,2024-11-24,Electronics,Logitech C920x Webcam,1,8058.87,8058.87,Credit Card,5,Life-changing product! I can't imagine going back to anything else now.
P2990,12990,2024-06-12,Clothing,Zara High-Waisted Trousers,2,4484.51,8969.02,PayPal,5,Best in its category! I've tried competitors and nothing comes close to this.
P2991,12991,2024-11-01,Electronics,Bose QuietComfort 45 Headphones,1,33073.38,33073.38,Credit Card,3,Decent product for the price. Nothing to write home about but it works.
P2992,12992,2024-12-04,Sports,Hoka Clifton 9,1,14071.28,14071.28,Credit Card,4,Excellent product that does the job well. Only minor complaints.
P2993,12993,2024-03-03,Sports,Hoka Clifton 9,1,14237.01,14237.01,PayPal,4,Great product with excellent features. Just a few small things keep it from being perfect.
P2994,12994,2024-11-24,Electronics,Apple Watch Ultra 2,1,79285.15,79285.15,Google Pay,4,Good value for money. The product is well-made and serves its purpose perfectly.
P2995,12995,2024-09-23,Electronics,MacBook Air M3,2,115135.62,230271.24,Credit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P2996,12996,2024-03-23,Books,The Alchemist by Paulo Coelho,1,911.43,911.43,Credit Card,3,"Adequate for basic use. If you need something simple, this works fine."
P2997,12997,2024-04-07,Clothing,Arc'teryx Atom LT Hoody,1,25771.83,25771.83,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P2998,12998,2024-09-15,Books,Sapiens by Yuval Noah Harari,1,1641.40,1641.40,Google Pay,1,Do not buy this. The quality is abysmal and it doesn't deliver on any promises.
P2999,12999,2024-08-17,Sports,REI Co-op Trailbreak 30 Backpack,1,8214.75,8214.75,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P3000,13000,2024-09-20,Electronics,Logitech MX Keys Keyboard,1,12059.14,12059.14,Credit Card,2,Below average. Several issues that make it hard to recommend to others.
P3001,13001,2024-02-22,Home Appliances,Nespresso Vertuo Next,3,15784.16,47352.48,Debit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P3002,13002,2024-09-18,Electronics,Sony WH-1000XM4 Headphones,1,35528.92,35528.92,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P3003,13003,2024-02-21,Beauty Products,Drunk Elephant Protini Polypeptide Cream,1,6991.34,6991.34,PayPal,5,Top-notch quality and performance. This has become an essential part of my daily life.
P3004,13004,2024-04-16,Electronics,iPhone 15,1,82066.76,82066.76,Debit Card,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P3005,13005,2024-07-23,Electronics,AirPods Max,3,55489.28,166467.84,PayPal,1,Awful quality. Fell apart after minimal use. Would never recommend this to anyone.
P3006,13006,2024-02-25,Electronics,Beats Studio Pro,1,35414.91,35414.91,Credit Card,4,Really happy with this. Does exactly what it says and the quality is very good.
P3007,13007,2024-09-14,Sports,Nike Yoga Mat,3,6374.88,19124.64,PayPal,1,Very disappointed. The item arrived damaged and customer service was unhelpful.
P3008,13008,2024-04-23,Books,The Heaven & Earth Grocery Store by James McBride,4,1477.78,5911.12,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P3009,13009,2024-02-18,Books,The Da Vinci Code by Dan Brown,1,1577.98,1577.98,Google Pay,1,Terrible product. Broke almost immediately and the quality is shockingly bad.
P3010,13010,2024-04-13,Sports,Gaiam Yoga Block,1,1078.92,1078.92,Credit Card,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P3011,13011,2024-06-08,Beauty Products,Paula's Choice 2% BHA Exfoliant,3,3165.30,9495.90,PayPal,3,Average quality. Meets basic expectations but doesn't stand out from competitors.
P3012,13012,2024-10-14,Clothing,Allbirds Tree Runners,3,9570.59,28711.77,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P3013,13013,2024-09-19,Home Appliances,Shark Navigator Lift-Away Vacuum,5,22293.66,111468.30,Credit Card,3,Works as described but nothing special. Fair value for what you pay.
P3014,13014,2024-06-01,Clothing,Birkenstock Arizona Sandals,1,10012.00,10012.00,Apple Pay,3,"Adequate for basic use. If you need something simple, this works fine."
P3015,13015,2024-07-20,Books,A Court of Thorns and Roses by Sarah J. Maas,1,1162.30,1162.30,PayPal,0,Absolute garbage. The product was broken on arrival and the company refused a refund.
P3016,13016,2024-01-23,Sports,Brooks Adrenaline GTS 22,1,13681.98,13681.98,Apple Pay,5,Best in its category! I've tried competitors and nothing comes close to this.
P3017,13017,2024-12-22,Books,Educated by Tara Westover,1,1302.05,1302.05,Credit Card,0,Absolute garbage. The product was broken on arrival and the company refused a refund.
P3018,13018,2024-05-24,Sports,REI Co-op Trailbreak 30 Backpack,5,7885.26,39426.30,Credit Card,1,Awful quality. Fell apart after minimal use. Would never recommend this to anyone.
P3019,13019,2024-08-04,Sports,REI Co-op Trailbreak 30 Backpack,1,8019.27,8019.27,Google Pay,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P3020,13020,2024-09-17,Clothing,Patagonia Better Sweater Fleece,1,14182.70,14182.70,Credit Card,2,Doesn't live up to the hype. Overpriced for what you actually get.
P3021,13021,2024-12-06,Home Appliances,Ember Temperature Control Mug,2,15066.13,30132.26,PayPal,5,Life-changing product! I can't imagine going back to anything else now.
P3022,13022,2024-08-11,Beauty Products,Charlotte Tilbury Pillow Talk Lipstick,1,3336.04,3336.04,PayPal,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P3023,13023,2024-11-10,Sports,Hydro Flask 32 oz Water Bottle,1,4475.90,4475.90,Credit Card,4,Great product with excellent features. Just a few small things keep it from being perfect.
P3024,13024,2024-11-13,Electronics,Google Pixel 8,1,69284.82,69284.82,Debit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P3025,13025,2024-01-12,Clothing,Nike Air Max 270,2,14601.33,29202.66,Credit Card,3,Average quality. Meets basic expectations but doesn't stand out from competitors.
P3026,13026,2024-07-26,Electronics,Logitech C920x Webcam,1,7688.58,7688.58,Google Pay,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P3027,13027,2024-06-06,Clothing,Madewell High-Rise Skinny Jeans,1,8744.71,8744.71,Credit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P3028,13028,2024-09-02,Books,The Heaven & Earth Grocery Store by James McBride,5,1510.73,7553.65,Debit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P3029,13029,2024-10-15,Electronics,Bose SoundLink Revolve,1,19852.52,19852.52,Credit Card,1,Complete waste of money. The product doesn't work as advertised at all.
P3030,13030,2024-11-17,Sports,Brooks Ghost 15 Running Shoes,1,14379.84,14379.84,Credit Card,2,Doesn't live up to the hype. Overpriced for what you actually get.
P3031,13031,2024-09-14,Books,A Gentleman in Moscow by Amor Towles,1,1016.48,1016.48,Credit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P3032,13032,2024-10-16,Clothing,Ray-Ban Aviator Classic Sunglasses,2,15254.32,30508.64,PayPal,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P3033,13033,2024-06-15,Electronics,Bose QuietComfort 45 Headphones,3,33828.90,101486.70,Apple Pay,2,Below average. Several issues that make it hard to recommend to others.
P3034,13034,2024-08-08,Electronics,iPhone 15,3,77983.65,233950.95,PayPal,5,Life-changing product! I can't imagine going back to anything else now.
P3035,13035,2024-06-16,Clothing,Canada Goose HyBridge Base Hoody,1,40330.23,40330.23,PayPal,3,"Adequate for basic use. If you need something simple, this works fine."
P3036,13036,2024-10-07,Home Appliances,KitchenAid Food Processor,1,23584.65,23584.65,PayPal,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P3037,13037,2024-03-18,Home Appliances,KitchenAid Food Processor,1,23261.48,23261.48,PayPal,1,Returned this immediately. The product was defective and poorly made.
P3038,13038,2024-06-28,Home Appliances,Black+Decker 20V Cordless Drill,1,6964.54,6964.54,Credit Card,3,Works as described but nothing special. Fair value for what you pay.
P3039,13039,2024-04-18,Books,The Alchemist by Paulo Coelho,2,865.80,1731.60,Credit Card,3,It's an okay product. Does the basics but nothing extraordinary. Decent for the price.
P3040,13040,2024-09-09,Electronics,iPhone 15 Pro Max,1,160114.72,160114.72,Credit Card,2,Not worth the money. The product feels cheap and doesn't perform as advertised.
P3041,13041,2024-08-10,Home Appliances,Vitamix 5200 Blender,1,44352.91,44352.91,Debit Card,4,Excellent product that does the job well. Only minor complaints.
P3042,13042,2024-03-20,Electronics,Samsung Galaxy S24 Ultra,3,129769.62,389308.86,Debit Card,2,Subpar performance and build quality. I've had much better products in this category.
P3043,13043,2024-11-23,Books,The Hobbit by J.R.R. Tolkien,1,1082.74,1082.74,Apple Pay,5,Life-changing product! I can't imagine going back to anything else now.
P3044,13044,2024-10-20,Electronics,Google Nest Hub,1,10172.88,10172.88,Debit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P3045,13045,2024-11-08,Clothing,Patagonia Nano Puff Jacket,2,22466.24,44932.48,PayPal,0,Zero stars if I could. The product is completely unusable and a total waste of money.
P3046,13046,2024-12-16,Beauty Products,Kosas Revealer Concealer,1,2742.85,2742.85,Debit Card,4,Excellent product that does the job well. Only minor complaints.
P3047,13047,2024-10-02,Beauty Products,La Roche-Posay Anthelios Sunscreen,1,1965.97,1965.97,Apple Pay,5,Best in its category! I've tried competitors and nothing comes close to this.
P3048,13048,2024-01-18,Books,The Housemaid by Freida McFadden,1,982.78,982.78,Credit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P3049,13049,2024-03-17,Books,To Kill a Mockingbird by Harper Lee,1,1273.57,1273.57,Credit Card,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P3050,13050,2024-11-05,Sports,Peloton Bike,1,146020.70,146020.70,PayPal,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P3051,13051,2024-08-14,Beauty Products,Saie Glowy Super Skin Gel,1,3165.36,3165.36,Credit Card,2,Doesn't live up to the hype. Overpriced for what you actually get.
P3052,13052,2024-11-01,Electronics,Apple Watch Ultra 2,1,79443.79,79443.79,Google Pay,3,Decent product for the price. Nothing to write home about but it works.
P3053,13053,2024-09-26,Beauty Products,Drunk Elephant Protini Polypeptide Cream,4,6910.37,27641.48,PayPal,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P3054,13054,2024-09-09,Books,Klara and the Sun by Kazuo Ishiguro,2,1402.15,2804.30,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P3055,13055,2024-12-23,Sports,Nike Yoga Mat,2,6315.77,12631.54,Credit Card,2,Not satisfied with this purchase. The quality is noticeably lacking.
P3056,13056,2024-11-09,Sports,RumbleRoller Foam Roller,1,5016.73,5016.73,Credit Card,1,Extremely dissatisfied. The product stopped working within the first week.
P3057,13057,2024-01-10,Clothing,Adidas Ultraboost Light,1,18805.82,18805.82,PayPal,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P3058,13058,2024-03-08,Clothing,Madewell The Transport Tote,4,16398.24,65592.96,Debit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P3059,13059,2024-09-18,Electronics,GoPro HERO12 Black,2,46005.16,92010.32,Debit Card,4,Excellent product that does the job well. Only minor complaints.
P3060,13060,2024-12-08,Clothing,Everlane The Cashmere Crew,1,12042.66,12042.66,PayPal,3,Acceptable quality but there's room for improvement. I've seen better and worse.
P3061,13061,2024-11-06,Home Appliances,Vitamix 5200 Blender,4,45752.98,183011.92,Google Pay,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P3062,13062,2024-12-10,Home Appliances,Simplehuman Dish Rack,3,9129.16,27387.48,PayPal,5,Best in its category! I've tried competitors and nothing comes close to this.
P3063,13063,2024-11-23,Sports,Spalding NBA Street Basketball,1,2492.00,2492.00,Google Pay,4,Great product with excellent features. Just a few small things keep it from being perfect.
P3064,13064,2024-04-17,Sports,Hydro Flask Wide Mouth,2,4370.87,8741.74,Google Pay,0,Do not waste your money. This is the worst product I have ever purchased.
P3065,13065,2024-01-17,Electronics,Bose QuietComfort 45 Headphones,1,32065.07,32065.07,Credit Card,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P3066,13066,2024-09-12,Beauty Products,La Roche-Posay Cicaplast Baume,1,1715.11,1715.11,Credit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P3067,13067,2024-06-25,Books,The Song of Achilles by Madeline Miller,1,1203.33,1203.33,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P3068,13068,2024-03-22,Sports,Hydro Flask 32 oz Water Bottle,1,4356.30,4356.30,Credit Card,2,Mediocre at best. I would not buy this again or recommend it to anyone.
P3069,13069,2024-03-13,Home Appliances,Shark Robot Vacuum RV1001AE,1,29977.15,29977.15,Credit Card,1,Do not buy this. The quality is abysmal and it doesn't deliver on any promises.
P3070,13070,2024-02-13,Home Appliances,KitchenAid 5-Speed Blender,1,7951.02,7951.02,Debit Card,1,Returned this immediately. The product was defective and poorly made.
P3071,13071,2024-10-14,Clothing,Reformation Odessa Dress,1,22016.49,22016.49,Google Pay,1,Extremely dissatisfied. The product stopped working within the first week.
P3072,13072,2024-05-25,Books,The Covenant of Water by Abraham Verghese,4,1675.00,6700.00,PayPal,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P3073,13073,2024-05-01,Electronics,Bose QuietComfort Earbuds II,1,29803.86,29803.86,Google Pay,2,Doesn't live up to the hype. Overpriced for what you actually get.
P3074,13074,2024-11-28,Home Appliances,KitchenAid 5-Speed Blender,1,7777.86,7777.86,Debit Card,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P3075,13075,2024-04-04,Home Appliances,Ninja Air Fryer XL,1,14682.48,14682.48,Credit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P3076,13076,2024-09-16,Clothing,Re/Done Classic Stretch Jeans,1,18834.86,18834.86,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P3077,13077,2024-12-14,Electronics,Google Pixel 8,1,68781.80,68781.80,Debit Card,2,Disappointing quality for the price. Expected much better based on the description.
P3078,13078,2024-11-15,Electronics,MacBook Air M3,5,114267.19,571335.95,Credit Card,1,One of the worst purchases I've made. Cheap materials and poor craftsmanship.
P3079,13079,2024-11-09,Home Appliances,Ninja Air Fryer XL,4,14911.35,59645.40,PayPal,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P3080,13080,2024-11-11,Electronics,Sony WH-1000XM4 Headphones,1,35393.94,35393.94,Credit Card,5,Life-changing product! I can't imagine going back to anything else now.
P3081,13081,2024-11-09,Electronics,Google Nest Hub,1,9999.78,9999.78,Credit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P3082,13082,2024-10-27,Beauty Products,Anastasia Beverly Hills Brow Wiz,2,2340.56,4681.12,Credit Card,1,Very disappointed. The item arrived damaged and customer service was unhelpful.
P3083,13083,2024-11-11,Home Appliances,Ninja Air Fryer XL,2,14550.91,29101.82,Debit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P3084,13084,2024-08-10,Books,Where the Crawdads Sing by Delia Owens,4,1087.65,4350.60,Debit Card,3,Acceptable quality but there's room for improvement. I've seen better and worse.
P3085,13085,2024-11-16,Books,Sapiens by Yuval Noah Harari,5,1738.03,8690.15,Credit Card,4,High quality and durable. Would buy again without hesitation.
P3086,13086,2024-10-08,Clothing,Everlane The Cashmere Crew,2,12177.23,24354.46,Credit Card,2,The product has issues that shouldn't exist at this price point. Very underwhelming.
P3087,13087,2024-01-22,Beauty Products,CeraVe Hydrating Facial Cleanser,1,1509.42,1509.42,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P3088,13088,2024-11-03,Books,Fourth Wing by Rebecca Yarros,4,1297.78,5191.12,PayPal,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P3089,13089,2024-09-28,Electronics,Google Pixel 8,1,71344.35,71344.35,PayPal,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P3090,13090,2024-09-15,Beauty Products,First Aid Beauty KP Bump Eraser,1,2795.46,2795.46,Apple Pay,5,Top-notch quality and performance. This has become an essential part of my daily life.
P3091,13091,2024-12-04,Books,Dune by Frank Herbert,1,1320.91,1320.91,Credit Card,0,Stay away from this product. It's a complete rip-off and doesn't work at all.
P3092,13092,2024-10-07,Electronics,iPhone 15 Pro,1,136960.85,136960.85,PayPal,2,Subpar performance and build quality. I've had much better products in this category.
P3093,13093,2024-11-17,Beauty Products,Supergoop! Unseen Sunscreen,2,3452.24,6904.48,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P3094,13094,2024-03-21,Clothing,The North Face Aconcagua Jacket,1,20367.45,20367.45,Credit Card,3,Decent product for the price. Nothing to write home about but it works.
P3095,13095,2024-10-13,Clothing,Aritzia Super Puff Shorty,1,24780.47,24780.47,Apple Pay,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P3096,13096,2024-04-28,Beauty Products,Clinique Moisture Surge,1,4064.93,4064.93,PayPal,5,Life-changing product! I can't imagine going back to anything else now.
P3097,13097,2024-04-21,Electronics,Nintendo Switch OLED,1,35908.73,35908.73,Google Pay,1,Complete waste of money. The product doesn't work as advertised at all.
P3098,13098,2024-07-17,Home Appliances,OXO Brew Conical Burr Grinder,1,9690.13,9690.13,PayPal,2,Subpar performance and build quality. I've had much better products in this category.
P3099,13099,2024-09-14,Sports,Yeti Rambler 20 oz Tumbler,2,3390.20,6780.40,PayPal,1,Awful quality. Fell apart after minimal use. Would never recommend this to anyone.
