Product ID,Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Payment Method,Rating,Reviews
P06013,26013,2025-03-01,Clothing,Arc'teryx Beta AR Jacket,1,60984.87,60984.87,PayPal,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P06014,26014,2025-12-18,Books,Britt-Marie Was Here by Fredrik Backman,1,1052.17,1052.17,PayPal,4,Great build quality and feels premium. Would recommend to friends and family.
P06015,26015,2025-11-24,Home Appliances,KitchenAid Artisan Mini Stand Mixer,1,34116.29,34116.29,Debit Card,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P06016,26016,2025-11-20,Sports,Apple Watch Series 10 GPS,4,45093.90,180375.60,UPI,5,Life-changing product! I can't imagine going back to anything else now.
P06017,26017,2025-12-28,Electronics,Fujifilm X100VI,1,160719.75,160719.75,UPI,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P06018,26018,2025-06-24,Beauty Products,Ouai Fine Hair Shampoo,1,2403.53,2403.53,PayPal,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P06019,26019,2025-01-13,Electronics,GoPro HERO13 Black,5,51689.90,258449.50,Debit Card,1,I regret buying this. It's of very low quality and not worth even a fraction of the price.
P06020,26020,2025-07-03,Books,The Woman in Me by Britney Spears,1,1663.00,1663.00,Credit Card,3,Three stars because it's average. Does the job but doesn't wow me.
P06021,26021,2025-05-25,Home Appliances,Shark Matrix Robot Vacuum,2,33581.59,67163.18,Credit Card,0,Worst purchase ever. Nothing about this product works as described. Total scam.
P06022,26022,2025-11-19,Books,Homo Deus by Yuval Noah Harari,1,1851.90,1851.90,Apple Pay,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P06023,26023,2025-12-18,Clothing,Birkenstock Boston Clogs,1,11970.47,11970.47,Apple Pay,1,Do not buy this. The quality is abysmal and it doesn't deliver on any promises.
P06024,26024,2025-12-02,Electronics,Canon EOS R8 Camera,5,152510.73,762553.65,Debit Card,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P06025,26025,2025-07-09,Books,The Woman in Me by Britney Spears,1,1696.48,1696.48,Debit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P06026,26026,2025-08-20,Electronics,Beats Studio Buds Plus,8,17249.28,137994.24,UPI,2,Regret this purchase. The quality doesn't match the price tag at all.
P06027,26027,2025-08-15,Clothing,New Balance 990v6,1,20682.47,20682.47,UPI,5,Life-changing product! I can't imagine going back to anything else now.
P06028,26028,2025-01-23,Clothing,Patagonia R1 Air Fleece,6,17304.68,103828.08,Debit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P06029,26029,2025-05-17,Books,Funny Story by Emily Henry,2,1299.03,2598.06,Apple Pay,3,"Adequate for basic use. If you need something simple, this works fine."
P06030,26030,2025-04-28,Electronics,Canon EOS R50 Camera,1,68127.70,68127.70,Debit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P06031,26031,2025-05-15,Electronics,Canon EOS R50 Camera,2,66316.63,132633.26,Credit Card,2,Doesn't live up to the hype. Overpriced for what you actually get.
P06032,26032,2025-01-11,Clothing,Birkenstock Boston Clogs,1,12189.12,12189.12,UPI,4,Great product with excellent features. Just a few small things keep it from being perfect.
P06033,26033,2025-03-13,Sports,Theragun Prime Plus Percussive Device,6,33088.24,198529.44,Credit Card,2,Doesn't live up to the hype. Overpriced for what you actually get.
P06034,26034,2025-01-14,Sports,Peloton Bike+,1,248429.25,248429.25,Apple Pay,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P06035,26035,2025-11-05,Books,The Last Devil to Die by Richard Osman,3,1441.74,4325.22,Credit Card,3,It's fine. Does what it's supposed to do without any standout features.
P06036,26036,2025-08-15,Electronics,MacBook Pro 16 M4,1,241030.42,241030.42,UPI,2,Poor experience overall. The product has multiple flaws that affect usability.
P06037,26037,2025-08-05,Beauty Products,Saie Glowy Super Skin Lightweight Gel,2,3212.01,6424.02,Credit Card,4,Four stars because it's very good but not perfect. Still a great buy overall.
P06038,26038,2025-03-16,Electronics,Amazon Echo Show 10,1,24881.52,24881.52,UPI,5,Best in its category! I've tried competitors and nothing comes close to this.
P06039,26039,2025-02-21,Electronics,Nintendo Switch 2,3,45243.71,135731.13,Debit Card,1,Very disappointed. The item arrived damaged and customer service was unhelpful.
P06040,26040,2025-12-25,Beauty Products,Glow Recipe Watermelon Glow Niacinamide,5,3465.42,17327.10,PayPal,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P06041,26041,2025-05-10,Sports,Casio G-Shock DW-6900,1,9347.86,9347.86,Debit Card,5,Life-changing product! I can't imagine going back to anything else now.
P06042,26042,2025-05-25,Books,Funny Story by Emily Henry,2,1327.09,2654.18,Apple Pay,4,High quality and durable. Would buy again without hesitation.
P06043,26043,2025-03-06,Books,Iron Flame by Rebecca Yarros,10,1373.46,13734.60,Debit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P06044,26044,2025-10-03,Home Appliances,Ninja Foodi 14-in-1 Pressure Cooker,1,28570.78,28570.78,PayPal,4,Great build quality and feels premium. Would recommend to friends and family.
P06045,26045,2025-08-08,Home Appliances,KitchenAid Pro 600 Stand Mixer,1,54540.33,54540.33,Debit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P06046,26046,2025-01-18,Electronics,Fujifilm X100VI,4,160497.78,641991.12,Apple Pay,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P06047,26047,2025-07-12,Electronics,Amazon Fire TV Stick 4K Max,2,7089.40,14178.80,Debit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P06048,26048,2025-12-07,Electronics,Amazon Echo Show 10,5,25282.24,126411.20,Debit Card,0,Unbelievably bad. The product arrived broken and nobody would help me resolve it.
P06049,26049,2025-07-26,Books,Klara and the Sun by Kazuo Ishiguro,2,1440.74,2881.48,UPI,3,"Mixed feelings about this. Some features are good, others could use improvement."
P06050,26050,2025-10-22,Beauty Products,CeraVe Hydrating Facial Cleanser,1,1490.35,1490.35,Debit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P06051,26051,2025-12-17,Electronics,Google Nest Hub 2nd Gen,1,10291.42,10291.42,UPI,5,Top-notch quality and performance. This has become an essential part of my daily life.
P06052,26052,2025-10-07,Electronics,iPad Air 13 M2,1,81940.88,81940.88,PayPal,5,Life-changing product! I can't imagine going back to anything else now.
P06053,26053,2025-06-28,Clothing,Levi's Wedgie Straight Jeans,5,8300.24,41501.20,Credit Card,4,Great product with excellent features. Just a few small things keep it from being perfect.
P06054,26054,2025-07-13,Sports,Fitbit Inspire 3,2,9827.36,19654.72,Debit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P06055,26055,2025-02-26,Beauty Products,Laneige Lip Sleeping Mask Gummy Bear,6,2257.28,13543.68,Credit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P06056,26056,2025-11-11,Electronics,Google Pixel 9,2,76809.56,153619.12,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P06057,26057,2025-10-03,Electronics,AirPods 4,6,12838.32,77029.92,UPI,4,Great product with excellent features. Just a few small things keep it from being perfect.
P06058,26058,2025-06-18,Books,Babel by R.F. Kuang,1,1432.80,1432.80,Google Pay,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P06059,26059,2025-01-22,Sports,Yeti Tundra 45 Hard Cooler,1,37259.70,37259.70,UPI,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P06060,26060,2025-03-20,Electronics,Sony WH-1000XM6 Headphones,4,45818.77,183275.08,Debit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P06061,26061,2025-11-21,Electronics,LG C4 OLED 65 TV,1,230095.80,230095.80,UPI,3,"Adequate for basic use. If you need something simple, this works fine."
P06062,26062,2025-11-09,Electronics,Dell XPS 14 Laptop,1,124606.03,124606.03,Debit Card,2,Two stars because it works sometimes but is unreliable. Expected better.
P06063,26063,2025-12-19,Home Appliances,Vitamix A3500 Ascent Blender,8,63362.52,506900.16,Apple Pay,4,Four stars because it's very good but not perfect. Still a great buy overall.
P06064,26064,2025-03-17,Electronics,Kindle Paperwhite 12th Gen,1,17351.12,17351.12,PayPal,0,Do not waste your money. This is the worst product I have ever purchased.
P06065,26065,2025-12-09,Electronics,iPad Air 11 M2,1,61051.46,61051.46,Debit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P06066,26066,2025-01-04,Books,The Alchemist by Paulo Coelho,1,917.10,917.10,Google Pay,1,Very poor product. Nothing about it works as described. Total disappointment.
P06067,26067,2025-06-08,Electronics,Samsung Galaxy S25 Ultra,1,141158.26,141158.26,UPI,2,Regret this purchase. The quality doesn't match the price tag at all.
P06068,26068,2025-09-01,Beauty Products,Glow Recipe Watermelon Glow Niacinamide,6,3498.37,20990.22,Apple Pay,5,Best in its category! I've tried competitors and nothing comes close to this.
P06069,26069,2025-02-11,Electronics,Apple Watch Series 10,1,47415.93,47415.93,Google Pay,1,Returned this immediately. The product was defective and poorly made.
P06070,26070,2025-12-19,Home Appliances,Vitamix 5200 Blender,1,43679.35,43679.35,Google Pay,5,Top-notch quality and performance. This has become an essential part of my daily life.
P06071,26071,2025-10-27,Books,The Woman in Me by Britney Spears,2,1667.13,3334.26,Apple Pay,4,Very satisfied customer. The product is well-designed and performs reliably.
P06072,26072,2025-08-02,Beauty Products,Charlotte Tilbury Pillow Talk Lipstick,2,3273.61,6547.22,Apple Pay,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P06073,26073,2025-08-05,Clothing,On Cloudmonster,1,17246.37,17246.37,Google Pay,4,Good value for money. The product is well-made and serves its purpose perfectly.
P06074,26074,2025-06-25,Home Appliances,OXO Good Grips Can Opener,6,2569.67,15418.02,Credit Card,2,Disappointing quality for the price. Expected much better based on the description.
P06075,26075,2025-07-11,Beauty Products,Living Proof Perfect Hair Day Dry Shampoo,1,3098.77,3098.77,Debit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P06076,26076,2025-01-10,Books,A Man Called Ove by Fredrik Backman,1,1182.19,1182.19,Google Pay,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P06077,26077,2025-12-18,Electronics,Sony Bravia XR 55 TV,1,159721.84,159721.84,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P06078,26078,2025-10-03,Books,A Gentleman in Moscow by Amor Towles,1,1063.80,1063.80,Debit Card,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P06079,26079,2025-01-23,Beauty Products,Dr. Jart+ Cicapair Tiger Grass Color Correcting,8,5042.43,40339.44,Credit Card,3,"Mixed feelings about this. Some features are good, others could use improvement."
P06080,26080,2025-11-09,Electronics,iPad 10th Gen,6,41221.40,247328.40,Credit Card,0,Completely defective. The product doesn't function at all and feels like a toy.
P06081,26081,2025-11-25,Books,To Kill a Mockingbird by Harper Lee,5,1278.32,6391.60,PayPal,3,Middle of the pack. Not disappointed but not impressed either.
P06082,26082,2025-10-16,Books,A Man Called Ove by Fredrik Backman,1,1143.91,1143.91,Google Pay,3,Middle of the pack. Not disappointed but not impressed either.
P06083,26083,2025-04-20,Sports,On Cloudsurfer 2,1,15713.69,15713.69,Credit Card,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P06084,26084,2025-08-27,Home Appliances,KitchenAid Food Processor 14-Cup,1,25254.63,25254.63,Credit Card,4,Great product with excellent features. Just a few small things keep it from being perfect.
P06085,26085,2025-05-19,Clothing,Vuori Performance Joggers,3,9058.50,27175.50,Google Pay,3,"Adequate for basic use. If you need something simple, this works fine."
P06086,26086,2025-04-08,Books,The Lincoln Highway by Amor Towles,1,1346.60,1346.60,Debit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P06087,26087,2025-12-20,Electronics,Samsung Galaxy S24 Ultra,3,132503.22,397509.66,PayPal,4,Four stars because it's very good but not perfect. Still a great buy overall.
P06088,26088,2025-07-20,Home Appliances,Traeger Pro 580 Pellet Grill,1,79293.17,79293.17,Credit Card,2,Subpar performance and build quality. I've had much better products in this category.
P06089,26089,2025-05-02,Clothing,Asics Gel-Kayano 14,5,13144.89,65724.45,Credit Card,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P06090,26090,2025-08-04,Home Appliances,Dyson V15s Detect Vacuum,3,82578.11,247734.33,Apple Pay,2,Falls short of expectations. The materials feel cheap and it's overpriced.
P06091,26091,2025-05-23,Books,The Great Gatsby by F. Scott Fitzgerald,1,950.79,950.79,Credit Card,3,It's an okay product. Does the basics but nothing extraordinary. Decent for the price.
P06092,26092,2025-11-08,Home Appliances,Black+Decker 20V Cordless Drill,1,7042.89,7042.89,UPI,4,Great product with excellent features. Just a few small things keep it from being perfect.
P06093,26093,2025-03-11,Books,The Lincoln Highway by Amor Towles,1,1365.86,1365.86,Debit Card,2,Subpar performance and build quality. I've had much better products in this category.
P06094,26094,2025-02-14,Beauty Products,Olaplex No.5 Bond Maintenance Conditioner,5,2924.37,14621.85,Apple Pay,2,Two stars because it works sometimes but is unreliable. Expected better.
P06095,26095,2025-08-21,Clothing,Uniqlo Ultra Light Down Jacket,1,7724.83,7724.83,UPI,1,Frustrating experience from start to finish. The product simply doesn't work.
P06096,26096,2025-03-02,Electronics,iPhone 15,1,79728.77,79728.77,UPI,1,Very poor product. Nothing about it works as described. Total disappointment.
P06097,26097,2025-05-25,Sports,Bowflex SelectTech 552 Dumbbells,6,42770.11,256620.66,Apple Pay,3,"Not bad, not great. It's a functional product that does what it claims."
P06098,26098,2025-01-28,Clothing,Arc'teryx Beta Jacket,1,39961.75,39961.75,Apple Pay,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P06099,26099,2025-05-28,Home Appliances,OXO Brew Conical Burr Grinder,1,9649.66,9649.66,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P06100,26100,2025-06-23,Beauty Products,Tower 28 SOS Daily Rescue Facial Spray,2,2068.11,4136.22,Apple Pay,2,Subpar performance and build quality. I've had much better products in this category.
P06101,26101,2025-10-12,Books,The Silent Patient by Alex Michaelides,1,1024.63,1024.63,UPI,3,Works as described but nothing special. Fair value for what you pay.
P06102,26102,2025-10-23,Clothing,Adidas Stan Smith,1,8940.53,8940.53,UPI,3,Three stars because it's average. Does the job but doesn't wow me.
P06103,26103,2025-10-21,Home Appliances,Shark Steam Mop S7000,1,15426.30,15426.30,Credit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P06104,26104,2025-08-26,Home Appliances,Breville Oracle Jet,5,198244.70,991223.50,Debit Card,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P06105,26105,2025-06-02,Books,Britt-Marie Was Here by Fredrik Backman,4,1053.11,4212.44,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P06106,26106,2025-10-08,Clothing,Adidas Stan Smith,1,8893.41,8893.41,UPI,4,Great build quality and feels premium. Would recommend to friends and family.
P06107,26107,2025-04-19,Clothing,Adidas Ultraboost Light,1,19075.98,19075.98,Credit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P06108,26108,2025-07-13,Beauty Products,ILIA Limitless Lash Mascara,3,2885.13,8655.39,Credit Card,0,Horrible experience. The item never arrived properly and support was useless.
P06109,26109,2025-12-03,Sports,Osprey Atmos 65 Backpack,6,20570.60,123423.60,Credit Card,0,Worst purchase ever. Nothing about this product works as described. Total scam.
P06110,26110,2025-10-18,Electronics,Kindle Colorsoft,2,22246.19,44492.38,PayPal,2,Below average. Several issues that make it hard to recommend to others.
P06111,26111,2025-08-15,Clothing,Asics Gel-Kayano 14,3,12854.28,38562.84,Credit Card,0,Worst quality I've ever seen. Broke immediately and the company ghosted me. Terrible.
P06112,26112,2025-07-12,Electronics,Fujifilm Instax Mini 12,1,7783.36,7783.36,Google Pay,2,Below average. Several issues that make it hard to recommend to others.
P06113,26113,2025-11-18,Home Appliances,KitchenAid Artisan 5-Qt Stand Mixer,1,43716.82,43716.82,PayPal,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P06114,26114,2025-08-23,Electronics,Nintendo Switch OLED,5,35931.75,179658.75,Debit Card,1,Do not buy this. The quality is abysmal and it doesn't deliver on any promises.
P06115,26115,2025-04-27,Clothing,Arc'teryx Beta AR Jacket,1,57605.39,57605.39,UPI,5,Best in its category! I've tried competitors and nothing comes close to this.
P06116,26116,2025-05-15,Beauty Products,Supergoop! Unseen Sunscreen SPF 40,5,3346.49,16732.45,Debit Card,1,Broke after two uses. Terrible build quality and not worth the money at all.
P06117,26117,2025-12-01,Sports,Theragun Prime Plus Percussive Device,1,32833.36,32833.36,Debit Card,5,Life-changing product! I can't imagine going back to anything else now.
P06118,26118,2025-03-13,Beauty Products,Clinique Moisture Surge 100H,1,4091.18,4091.18,PayPal,5,Top-notch quality and performance. This has become an essential part of my daily life.
P06119,26119,2025-03-03,Home Appliances,Ember Temperature Control Mug 2,2,16587.69,33175.38,PayPal,1,Complete waste of money. The product doesn't work as advertised at all.
P06120,26120,2025-10-25,Electronics,iPhone 16 Pro,1,148862.34,148862.34,Credit Card,0,Horrible experience. The item never arrived properly and support was useless.
P06121,26121,2025-12-18,Electronics,Sonos Era 100 Speaker,3,25212.50,75637.50,Credit Card,4,Four stars because it's very good but not perfect. Still a great buy overall.
P06122,26122,2025-09-12,Clothing,Aritzia Tna Butter Hoodie,1,6716.41,6716.41,Apple Pay,2,Doesn't live up to the hype. Overpriced for what you actually get.
P06123,26123,2025-11-07,Home Appliances,KitchenAid Artisan Mini Stand Mixer,1,32391.28,32391.28,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P06124,26124,2025-04-21,Home Appliances,Hamilton Beach 2-Slice Toaster,8,3001.78,24014.24,Credit Card,3,Decent product for the price. Nothing to write home about but it works.
P06125,26125,2025-08-05,Home Appliances,KitchenAid Artisan 5-Qt Stand Mixer,1,41683.28,41683.28,PayPal,2,Poor experience overall. The product has multiple flaws that affect usability.
P06126,26126,2025-06-12,Electronics,iPad Pro 13 M4,5,145970.29,729851.45,Google Pay,2,Disappointing quality for the price. Expected much better based on the description.
P06127,26127,2025-03-20,Clothing,Uniqlo Airism T-Shirt,4,1943.29,7773.16,Credit Card,4,Really happy with this. Does exactly what it says and the quality is very good.
P06128,26128,2025-11-16,Clothing,Patagonia Nano Puff Jacket,3,22311.01,66933.03,Google Pay,3,Three stars because it's average. Does the job but doesn't wow me.
P06129,26129,2025-10-03,Beauty Products,Anastasia Beverly Hills Brow Wiz,6,2365.35,14192.10,Apple Pay,4,Great product with excellent features. Just a few small things keep it from being perfect.
P06130,26130,2025-12-27,Home Appliances,Instant Pot Pro Plus,1,18370.17,18370.17,Debit Card,2,The product has issues that shouldn't exist at this price point. Very underwhelming.
P06131,26131,2025-04-11,Sports,Wilson Clash 100 Tennis Racket,1,25773.14,25773.14,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P06132,26132,2025-08-11,Home Appliances,KitchenAid Artisan 5-Qt Stand Mixer,1,44466.96,44466.96,PayPal,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P06133,26133,2025-06-24,Home Appliances,Ember Temperature Control Mug 2,1,17365.46,17365.46,Apple Pay,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P06134,26134,2025-10-27,Sports,Spalding TF-1000 Basketball,1,6334.16,6334.16,Debit Card,3,It's fine. Does what it's supposed to do without any standout features.
P06135,26135,2025-05-07,Beauty Products,Kosas Revealer Super Creamy Concealer,1,2736.88,2736.88,Credit Card,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P06136,26136,2025-12-05,Clothing,Patagonia Nano Puff Jacket,1,23371.67,23371.67,Debit Card,1,Very poor product. Nothing about it works as described. Total disappointment.
P06137,26137,2025-04-13,Books,Fourth Wing by Rebecca Yarros,3,1332.95,3998.85,Credit Card,3,It's an okay product. Does the basics but nothing extraordinary. Decent for the price.
P06138,26138,2025-02-12,Sports,Theragun Mini 2.0,2,19173.72,38347.44,Debit Card,3,Three stars because it's average. Does the job but doesn't wow me.
P06139,26139,2025-05-02,Clothing,Levi's 501 Original Jeans,2,7155.80,14311.60,Credit Card,2,Mediocre at best. I would not buy this again or recommend it to anyone.
P06140,26140,2025-01-13,Books,The Heaven & Earth Grocery Store by James McBride,1,1496.57,1496.57,Google Pay,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P06141,26141,2025-07-13,Electronics,Google Nest Hub 2nd Gen,1,10135.06,10135.06,Debit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P06142,26142,2025-05-09,Home Appliances,Ninja Foodi 14-in-1 Pressure Cooker,1,28015.82,28015.82,Google Pay,2,Below average. Several issues that make it hard to recommend to others.
P06143,26143,2025-08-08,Electronics,PlayStation 5 Pro,4,79153.40,316613.60,Debit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P06144,26144,2025-04-04,Home Appliances,GreenPan Valencia Pro Set,1,30845.83,30845.83,UPI,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P06145,26145,2025-11-13,Electronics,Kindle 2024,2,12029.50,24059.00,PayPal,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P06146,26146,2025-12-10,Clothing,Lululemon Everywhere Belt Bag,3,3855.07,11565.21,Debit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P06147,26147,2025-06-19,Beauty Products,Verb Ghost Oil,5,1922.74,9613.70,Credit Card,1,Terrible product. Broke almost immediately and the quality is shockingly bad.
P06148,26148,2025-06-07,Clothing,Arc'teryx Atom LT Hoody,1,25906.22,25906.22,Credit Card,0,Worst purchase ever. Nothing about this product works as described. Total scam.
P06149,26149,2025-10-27,Home Appliances,Simplehuman Rechargeable Soap Dispenser,5,5894.50,29472.50,PayPal,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P06150,26150,2025-03-16,Books,The Seven Year Slip by Ashley Poston,4,1131.28,4525.12,Debit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P06151,26151,2025-04-06,Books,Iron Flame by Rebecca Yarros,3,1401.95,4205.85,UPI,0,Do not waste your money. This is the worst product I have ever purchased.
P06152,26152,2025-05-17,Electronics,MacBook Pro 14 M3,2,181412.41,362824.82,UPI,2,Not satisfied with this purchase. The quality is noticeably lacking.
P06153,26153,2025-11-15,Clothing,Arc'teryx Atom LT Hoody,3,25363.85,76091.55,Google Pay,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P06154,26154,2025-06-15,Clothing,Alo Yoga Accolade Hoodie,3,10693.56,32080.68,PayPal,4,High quality and durable. Would buy again without hesitation.
P06155,26155,2025-06-05,Books,The Vanishing Half by Brit Bennett,1,1164.40,1164.40,Credit Card,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P06156,26156,2025-05-24,Beauty Products,Supergoop! Unseen Sunscreen SPF 40,4,3484.29,13937.16,Apple Pay,1,Returned this immediately. The product was defective and poorly made.
P06157,26157,2025-10-10,Home Appliances,Instant Pot Duo Plus,1,15092.01,15092.01,PayPal,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P06158,26158,2025-01-26,Books,The Lincoln Highway by Amor Towles,3,1411.68,4235.04,Apple Pay,2,Regret this purchase. The quality doesn't match the price tag at all.
P06159,26159,2025-03-24,Clothing,Columbia Newton Ridge Hiking Boots,10,9051.09,90510.90,Credit Card,4,High quality and durable. Would buy again without hesitation.
P06160,26160,2025-06-26,Sports,Spalding TF-1000 Basketball,1,6539.69,6539.69,Apple Pay,5,Life-changing product! I can't imagine going back to anything else now.
P06161,26161,2025-12-19,Clothing,Nike Air Max 270,2,15424.44,30848.88,UPI,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P06162,26162,2025-07-23,Books,Project Hail Mary by Andy Weir,2,1467.72,2935.44,Debit Card,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P06163,26163,2025-07-18,Home Appliances,Shark Steam Mop S7000,1,14531.87,14531.87,Credit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P06164,26164,2025-12-20,Home Appliances,Coway Airmega 200M Air Purifier,2,22250.90,44501.80,Debit Card,5,Life-changing product! I can't imagine going back to anything else now.
P06165,26165,2025-05-27,Beauty Products,Charlotte Tilbury Pillow Talk Lipstick,1,3476.44,3476.44,Apple Pay,1,Awful quality. Fell apart after minimal use. Would never recommend this to anyone.
P06166,26166,2025-04-13,Electronics,Apple AirTag 4 Pack,2,9814.38,19628.76,Debit Card,1,Terrible product. Broke almost immediately and the quality is shockingly bad.
P06167,26167,2025-11-27,Clothing,Aritzia Super Puff Shorty,1,24363.62,24363.62,Credit Card,0,Do not waste your money. This is the worst product I have ever purchased.
P06168,26168,2025-11-02,Beauty Products,Dr. Jart+ Cicapair Tiger Grass Color Correcting,2,5006.25,10012.50,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P06169,26169,2025-06-13,Books,Fourth Wing by Rebecca Yarros,3,1305.52,3916.56,Credit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P06170,26170,2025-12-12,Beauty Products,Rare Beauty Soft Pinch Liquid Blush,5,2328.13,11640.65,Debit Card,4,Great build quality and feels premium. Would recommend to friends and family.
P06171,26171,2025-06-12,Clothing,Levi's 501 Original Jeans,8,7183.84,57470.72,PayPal,3,Three stars because it's average. Does the job but doesn't wow me.
P06172,26172,2025-01-09,Beauty Products,Olaplex No.5 Bond Maintenance Conditioner,10,3078.18,30781.80,UPI,2,Doesn't live up to the hype. Overpriced for what you actually get.
P06173,26173,2025-09-28,Beauty Products,Glossier Cloud Paint Blush,8,1919.02,15352.16,Google Pay,5,Top-notch quality and performance. This has become an essential part of my daily life.
P06174,26174,2025-11-13,Books,The Lincoln Highway by Amor Towles,4,1380.58,5522.32,Google Pay,3,Acceptable quality but there's room for improvement. I've seen better and worse.
P06175,26175,2025-07-06,Electronics,Google Pixel 9 Pro,4,93509.00,374036.00,Google Pay,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P06176,26176,2025-03-05,Sports,Yeti Hopper M30 Soft Cooler,4,35225.16,140900.64,Credit Card,3,Average quality. Meets basic expectations but doesn't stand out from competitors.
P06177,26177,2025-04-18,Home Appliances,Vitamix A3500 Ascent Blender,1,65262.43,65262.43,Credit Card,2,Mediocre at best. I would not buy this again or recommend it to anyone.
P06178,26178,2025-08-02,Home Appliances,Our Place Always Pan,1,14722.66,14722.66,UPI,3,It's an okay product. Does the basics but nothing extraordinary. Decent for the price.
P06179,26179,2025-08-18,Sports,Hyperice Venom 2 Back Massager,3,19981.64,59944.92,PayPal,5,Top-notch quality and performance. This has become an essential part of my daily life.
P06180,26180,2025-10-07,Electronics,MacBook Air 13 M2,4,99180.77,396723.08,PayPal,0,Absolute garbage. The product was broken on arrival and the company refused a refund.
P06181,26181,2025-03-08,Electronics,Beats Studio Buds Plus,1,17389.10,17389.10,Debit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P06182,26182,2025-11-08,Home Appliances,GreenPan Valencia Pro Set,1,29956.82,29956.82,Debit Card,2,Falls short of expectations. The materials feel cheap and it's overpriced.
P06183,26183,2025-09-06,Sports,Bowflex SelectTech 1090 Dumbbells,2,53547.88,107095.76,UPI,3,Acceptable quality but there's room for improvement. I've seen better and worse.
P06184,26184,2025-10-15,Electronics,Xbox Series X,1,49478.71,49478.71,Debit Card,1,Broke after two uses. Terrible build quality and not worth the money at all.
P06185,26185,2025-01-04,Clothing,Uniqlo Ultra Light Down Jacket,4,8070.31,32281.24,Debit Card,0,Worst purchase ever. Nothing about this product works as described. Total scam.
